Source_ID,Facility_Name,Full_Addr,Street_No,Street_Name,City,Prov_Terr,Postal_Code,CSDNAME,CSDUID,Longitude,Latitude
9633,Fairview School,7840 Fairmount Drive S.E. Calgary AB T2H0Y1,7840,fairmount drive se,Calgary,AB,T2H0Y1,Calgary,4806016,-114.0604370,50.98411700
9635,Georges P. Vanier School,509 - 32 Avenue N.E. Calgary AB T2E2H3,509,32 avenue ne,Calgary,AB,T2E2H3,Calgary,4806016,-114.05321,51.08150300
9638,A. E. Cross School,3445 - 37 Street S.W. Calgary AB T3E3C2,3445,37 street sw,Calgary,AB,T3E3C2,Calgary,4806016,-114.1412840,51.02324100
9639,Mount Royal School,2234 - 14 Street S.W. Calgary AB T2T3T3,2234,14 street sw,Calgary,AB,T2T3T3,Calgary,4806016,-114.0938990,51.03508200
9640,Senator Patrick Burns School,2155 Chilcotin Road N.W. Calgary AB T2L0X2,2155,chilcotin road nw,Calgary,AB,T2L0X2,Calgary,4806016,-114.1148840,51.08821700
9641,David Thompson School,9320 Arbour Crescent S.E. Calgary AB T2J0X8,9320,arbour crescent se,Calgary,AB,T2J0X8,..,..,..,..
9643,Harold Panabaker School,23 Sackville Drive S.W. Calgary AB T2W0W3,23,sackville drive sw,Calgary,AB,T2W0W3,Calgary,4806016,-114.0860030,50.95826700
9644,Ernest Morrow School,1212 - 47 Street S.E. Calgary AB T2A1R3,1212,47 street se,Calgary,AB,T2A1R3,Calgary,4806016,-113.9643780,51.04307500
9645,Bishop Pinkham School,3304 - 63 Avenue S.W. Calgary AB T3E5K1,3304,63 avenue sw,Calgary,AB,T3E5K1,Calgary,4806016,-114.1295060,50.99697700
9646,Simon Fraser School,5215 - 33 Street N.W. Calgary AB T2L1V3,5215,33 street nw,Calgary,AB,T2L1V3,Calgary,4806016,-114.1359240,51.09996900
9648,Sir Wilfrid Laurier School,819 - 32 Street S.E. Calgary AB T2A0Y9,819,32 street se,Calgary,AB,T2A0Y9,Calgary,4806016,-113.9885040,51.04577000
9649,Sir John Franklin School,2215 - 8 Avenue N.E. Calgary AB T2E0T7,2215,8 avenue ne,Calgary,AB,T2E0T7,Calgary,4806016,-114.0079520,51.0596450
9651,F. E. Osborne School,5315 Varsity Drive N.W. Calgary AB T3A1A7,5315,varsity drive nw,Calgary,AB,T3A1A7,Calgary,4806016,-114.1618070,51.09340300
9652,Sir John A Macdonald School,6600 - 4 Street N.W. Calgary AB T2K1C2,6600,4 street nw,Calgary,AB,T2K1C2,Calgary,4806016,-114.0712960,51.11159
9653,R. T. Alderman School,725 Mapleton Drive S.E. Calgary AB T2J1S1,725,mapleton drive se,Calgary,AB,T2J1S1,Calgary,4806016,-114.045081,50.96171300
9654,Nickle School,2500 Lake Bonavista Drive S.E. Calgary AB T2J2Y6,2500,lake bonavista drive se,Calgary,AB,T2J2Y6,Calgary,4806016,-114.0607800,50.94097300
9655,Robert Warren School,12424 Elbow Drive S.W. Calgary AB T2W1H2,12424,elbow drive sw,Calgary,AB,T2W1H2,Calgary,4806016,-114.0855670,50.94230400
9660,H. D. Cartwright School,5500 Dalhart Road N.W. Calgary AB T3A1V6,5500,dalhart road nw,Calgary,AB,T3A1V6,Calgary,4806016,-114.1613690,51.11222700
9682,Clarence Sansom School,5840 - 24 Avenue N.E. Calgary AB T1Y6G4,5840,24 avenue ne,Calgary,AB,T1Y6G4,Calgary,4806016,-113.9490380,51.07427700
9685,Wilma Hansen School,963 Queensland Drive S.E. Calgary AB T2J5E5,963,queensland drive se,Calgary,AB,T2J5E5,Calgary,4806016,-114.0179160,50.93296400
9686,Annie Gale School,577 Whiteridge Way N.E. Calgary AB T1Y4S8,577,whiteridge way ne,Calgary,AB,T1Y4S8,Calgary,4806016,-113.9687200,51.0885880
9687,West View School,Calgary Young Offender Centre 12626 - 85 Street N.W. Calgary AB T3R1J3,12626,85 street nw,Calgary,AB,T3R1J3,Calgary,4806016,-114.2109330,51.16460100
9689,Terry Fox School,139 Falshire Drive N.E. Calgary AB T3J1P7,139,falshire drive ne,Calgary,AB,T3J1P7,Calgary,4806016,-113.9447890,51.10528300
9690,Tom Baines School,250 Edgepark Boulevard N.W. Calgary AB T3A3S2,250,edgepark boulevard nw,Calgary,AB,T3A3S2,Calgary,4806016,-114.1579100,51.1336090
9806,Queen Elizabeth High School,512 - 18 Street N.W. Calgary AB T2N2G5,512,18 street nw,Calgary,AB,T2N2G5,Calgary,4806016,-114.1024460,51.05634000
9813,Forest Lawn High School,1304 - 44 Street S.E. Calgary AB T2A1M8,1304,44 street se,Calgary,AB,T2A1M8,Calgary,4806016,-113.9699160,51.04250100
9815,Crescent Heights High School,1019 1 St NW Calgary AB T2M2S2,1019,1 st nw,Calgary,AB,T2M2S2,Calgary,4806016,-114.0650340,51.0610310
9816,Western Canada High School,641 - 17 Avenue S.W. Calgary AB T2S0B5,641,17 avenue sw,Calgary,AB,T2S0B5,Calgary,4806016,-114.07682,51.03780300
9817,Chinook Learning Services,"2336 53 Ave SW, Calgary, T3E 1 Calgary AB T3E1L2",2336,53 ave sw,Calgary,AB,T3E1L2,..,..,..,..
9823,Central Memorial High School,5111 - 21 Street S.W. Calgary AB T3E1R9,5111,21 street sw,Calgary,AB,T3E1R9,Calgary,4806016,-114.1119240,51.0077610
9825,James Fowler High School,4004 - 4 Street N.W. Calgary AB T2K1A1,4004,4 street nw,Calgary,AB,T2K1A1,Calgary,4806016,-114.0715970,51.08645400
9826,Ernest Manning High School,20 Springborough Blvd. SW Calgary AB T3H0N7,20,springborough blvd sw,Calgary,AB,T3H0N7,Calgary,4806016,-114.1893900,51.03543700
9829,William Aberhart High School,3009 Morley Trail N.W. Calgary AB T2M4G9,3009,morley trail nw,Calgary,AB,T2M4G9,Calgary,4806016,-114.1142340,51.07865400
9830,National Sport School,Suite 110 151 Canada Olympic Road SW Calgary AB T3B6B7,151,canada olympic road sw,Calgary,AB,T3B6B7,Calgary,4806016,-114.2193970,51.08358500
9836,Henry Wise Wood High School,910 - 75 Avenue S.W. Calgary AB T2V0S6,910,75 avenue sw,Calgary,AB,T2V0S6,Calgary,4806016,-114.0855300,50.98543700
9847,Bowness High School,4627 - 77 Street N.W. Calgary AB T3B2N6,4627,77 street nw,Calgary,AB,T3B2N6,Calgary,4806016,-114.1993840,51.09301900
9850,Lord Beaverbrook High School,9019 Fairmount Drive S.E. Calgary AB T2H0Z4,9019,fairmount drive se,Calgary,AB,T2H0Z4,Calgary,4806016,-114.0593110,50.97266100
9856,Jack James High School,5105 - 8 Avenue S.E. Calgary AB T2A4M1,5105,8 avenue se,Calgary,AB,T2A4M1,Calgary,4806016,-113.96009,51.04510200
9857,Sir Winston Churchill High School,5220 Northland Drive N.W. Calgary AB T2L2J6,5220,northland drive nw,Calgary,AB,T2L2J6,Calgary,4806016,-114.1411660,51.10031100
9858,Dr. E. P. Scarlett High School,220 Canterbury Drive S.W. Calgary AB T2W1H4,220,canterbury drive sw,Calgary,AB,T2W1H4,Calgary,4806016,-114.0872800,50.94792800
9860,John G Diefenbaker High School,6620 - 4 Street N.W. Calgary AB T2K1C2,6620,4 street nw,Calgary,AB,T2K1C2,Calgary,4806016,-114.0714260,51.1129810
9863,Alternative High School,5003 - 20 Street S.W. Calgary AB T2T5A5,5003,20 street sw,Calgary,AB,T2T5A5,Calgary,4806016,-114.1093640,51.00937000
9865,Lester B. Pearson High School,3020 - 52 Street N.E. Calgary AB T1Y5P4,3020,52 street ne,Calgary,AB,T1Y5P4,Calgary,4806016,-113.9582860,51.0767990
9868,Discovering Choices,"206, 315 - 10 Avenue S.E. Calgary AB T2G0W2",10,avenue se,Calgary,AB,T2G0W2,Calgary,4806016,-114.0567210,51.04308300
9886,Dr. Gordon Townsend School,28 Oki Drive NW Calgary AB T3B6A8,28,oki drive nw,Calgary,AB,T3B6A8,Calgary,4806016,-114.1477110,51.07437300
9903,Calgary Christian School,2839 - 49 Street S.W. Calgary AB T3E3X9,2839,49 street sw,Calgary,AB,T3E3X9,Calgary,4806016,-114.1581200,51.02738100
9906,Heritage Christian Academy,2003 McKnight Boulevard N.E. Calgary AB T2E6L2,2003,mcknight boulevard ne,Calgary,AB,T2E6L2,Calgary,4806016,-114.0096400,51.09267300
9908,Calgary Academy,1677 93 rd Street S.W. Calgary AB T3H0R3,1677,93 rd street sw,Calgary,AB,T3H0R3,Calgary,4806016,-114.2226440,51.0410500
9911,Calgary Jewish Academy,6700 Kootenay Street S.W. Calgary AB T2V1P7,6700,kootenay street sw,Calgary,AB,T2V1P7,Calgary,4806016,-114.0933370,50.99374400
9913,West Island College,7410 Blackfoot Trail S.E. Calgary AB T2H1M5,7410,blackfoot trail se,Calgary,AB,T2H1M5,Calgary,4806016,-114.0530560,50.98721100
9914,Akiva Academy,140 Haddon Road S.W. Calgary AB T2V2Y3,140,haddon road sw,Calgary,AB,T2V2Y3,Calgary,4806016,-114.078162,50.97328600
9916,Chinook Winds Adventist Academy,10101 - 2nd Avenue S.W. Calgary AB T3B5T2,10101,2nd avenue sw,Calgary,AB,T3B5T2,..,..,..,..
9917,Foothills Academy,745 - 37 Street N.W. Calgary AB T2N4T1,745,37 street nw,Calgary,AB,T2N4T1,Calgary,4806016,-114.1412740,51.06390200
9919,Lycee Louis Pasteur,4099 Garrison Blvd. S.W. Calgary AB T2T6G2,4099,garrison blvd sw,Calgary,AB,T2T6G2,Calgary,4806016,-114.1138620,51.01797300
9921,River Valley School,3127 Bowwood Drive N.W. Calgary AB T3B2E7,3127,bowwood drive nw,Calgary,AB,T3B2E7,Calgary,4806016,-114.1739270,51.08013500
9922,Strathcona-Tweedsmuir School,RR 2 Okotoks AB T1S1A2,,rr 2,Okotoks,AB,T1S1A2,..,..,..,..
9925,Calgary German Language School Society,PO Box 84114 Market Mall RPO Calgary AB T3A5C4,,,Calgary,AB,T3A5C4,..,..,..,..
9926,Italian School of Calgary,416-1 Avenue N.E. Calgary AB T2E0B4,416,1 avenue ne,Calgary,AB,T2E0B4,Calgary,4806016,-114.0532590,51.0534470
9927,Bearspaw Christian School & College,15001 - 69 Street NW Calgary AB T3R1C5,15001,69 street nw,Calgary,AB,T3R1C5,Calgary,4806016,-114.1876360,51.18214000
9928,Glenmore Christian Academy Elementary,16520 - 24 Street S.W. Calgary AB T2Y4W2,16520,24 street sw,Calgary,AB,T2Y4W2,Calgary,4806016,-114.1170670,50.90410100
9935,Banbury Crossroads School,B1 #201 2451 Dieppe Avenue S.W. Calgary AB T3E7K1,2451,dieppe avenue sw,Calgary,AB,T3E7K1,Calgary,4806016,-114.1189910,51.01958300
9936,Menno Simons Christian School,7000 Elkton Drive S.W. Calgary AB T3H4Y7,7000,elkton drive sw,Calgary,AB,T3H4Y7,Calgary,4806016,-114.18817,51.02332800
9943,Covenant Christian School,P.O. Box 3827 Station Main Leduc AB T9E6M7,,station main,Leduc,AB,T9E6M7,Leduc County,4811012,-113.5111680,53.2314320
9949,Calgary Waldorf School,515 Cougar Ridge Drive S.W. Calgary AB T3H5G9,515,cougar ridge drive sw,Calgary,AB,T3H5G9,Calgary,4806016,-114.2194460,51.07247100
9952,Rundle College Senior High School,7375 - 17 Avenue SW Calgary AB T3H3W5,7375,17 avenue sw,Calgary,AB,T3H3W5,Calgary,4806016,-114.19356,51.03765300
9957,Greek Community School,1 Tamarac Crescent S.W. Calgary AB T3C3B7,1,tamarac crescent sw,Calgary,AB,T3C3B7,Calgary,4806016,-114.1373950,51.04782700
9958,Swedish Language School,2634 12 Avenue N.W. Calgary AB T2N1K6,2634,12 avenue nw,Calgary,AB,T2N1K6,Calgary,4806016,-114.1235040,51.06216700
9963,Calgary Chinese Private School,126 2nd Avenue S.W Calgary AB T2P0B9,126,2nd avenue,Calgary,AB,T2P0B9,Calgary,4806016,-114.0640900,51.05126800
9964,Columbia College,802 Manning Road N.E. Calgary AB T2E7N8,802,manning road ne,Calgary,AB,T2E7N8,Calgary,4806016,-114.0185180,51.05706300
9969,"Calgary Islamic School, Akram Jomaa Campus",2612 - 37 Avenue N.E. Calgary AB T1Y5L2,2612,37 avenue ne,Calgary,AB,T1Y5L2,Calgary,4806016,-113.9995100,51.08670700
9972,Delta West Academy,414 - 11A Street N.E. Calgary AB T2E4P3,414,11a street ne,Calgary,AB,T2E4P3,Calgary,4806016,-114.0349960,51.05528900
9973,Trinity Christian School,"#100, 295 Midpark Way S.E. Calgary AB T2X2A8",295,midpark way se,Calgary,AB,T2X2A8,Calgary,4806016,-114.0630380,50.90938900
9974,West Island College-Class Afloat,7410 Blackfoot Trail S.E. Calgary AB T2H1M5,7410,blackfoot trail se,Calgary,AB,T2H1M5,Calgary,4806016,-114.0530560,50.98721100
9978,Calgary Christian High School,5029 - 26 Avenue S.W. Calgary AB T3E0R5,5029,26 avenue sw,Calgary,AB,T3E0R5,Calgary,4806016,-114.1590600,51.0305020
9979,Rundle College Elementary School,7615 - 17 Ave SW Calgary AB T3H3W5,7615,17 ave sw,Calgary,AB,T3H3W5,..,..,..,..
9981,Meskanahk Ka-Nipa-Wit School,P.O. Box 129 Maskwacis AB T0C1N0,,,Maskwacis,AB,T0C1N0,..,..,..,..
9984,Tyndale Christian School,28 Hart Estates Blvd. NE Calgary AB T1X0L3,28,hart estates blvd ne,Calgary,AB,T1X0L3,Calgary,4806016,-113.8678060,51.05817000
9986,Providence Christian School,Box 240 Monarch AB T0L1M0,,,Monarch,AB,T0L1M0,Lethbridge County,4802011,-113.1128880,49.80393500
9988,Trinity Christian School-Grand Centre,6015 51st Ave Cold Lake AB T9M1T3,6015,51st ave,Cold Lake,AB,T9M1T3,Cold Lake,4812002,-110.22973,54.41448300
9995,Bow Valley College - Main Campus,345 - 6 Ave SE Calgary AB T2G4V1,345,6 ave se,Calgary,AB,T2G4V1,Calgary,4806016,-114.0562010,51.04723300
9996,Southern Alberta Institute of Technology,1301 - 16 Avenue N.W. Calgary AB T2M0L4,1301,16 avenue nw,Calgary,AB,T2M0L4,Calgary,4806016,-114.08978,51.06680300
9997,Bow Valley College - Correctional Centre,11808-85 Street N.W. Calgary AB T3R1J3,,11808-85 street nw,Calgary,AB,T3R1J3,Calgary,4806016,-114.2109260,51.15732100
9999,Departmental Center,10044 - 108 Street Edmonton AB T5J5E6,10044,108 street,Edmonton,AB,T5J5E6,..,..,..,..
8297024,'Na Aksa Gyilak'yoo,PO Box 544 STN Main Terrace BC V8G 4B5,,,Terrace,BC,V8G4B5,..,..,..,..
2727012,100 Mile House Elementary,PO Box 460 100 Mile House BC V0K 2E0,,,100 Mile House,BC,V0K2E0,..,..,..,..
2725035,100 Mile StrongStart Centre,PO Box 460 100 Mile House BC V0K 2E0,,,100 Mile House,BC,V0K2E0,..,..,..,..
2727027,150 Mile Elementary,PO Box 259 150 Mile House BC V0K 2G0,,,150 Mile House,BC,V0K2G0,..,..,..,..
597007,?A'q'amnik Primary School,7500 Mission Rd Cranbrook BC V1C 7E5,7500,mission rd,Cranbrook,BC,V1C7E5,..,..,..,..
7399103,@ KOOL,1770 Springview Pl Kamloops BC V2E 1X9,1770,springview pl,Kamloops,BC,V2E1X9,Kamloops,5933042,-120.3584530,50.65713
3333033,A D Rundle Middle School,45660 Hocking Ave Chilliwack BC V2P 1A1,45660,hocking ave,Chilliwack,BC,V2P1A1,Chilliwack,5909020,-121.9629470,49.15900300
7324039,A E Perry Elementary,1380 Sherbrooke Ave Kamloops BC V2B 1W9,1380,sherbrooke ave,Kamloops,BC,V2B1W9,Kamloops,5933042,-120.3764,50.70432700
7325427,A E Perry StrongStart Centre,1380 Sherbrooke Ave Kamloops BC V2B 1W9,1380,sherbrooke ave,Kamloops,BC,V2B1W9,Kamloops,5933042,-120.3764,50.70432700
3636051,A H P Matthew Elementary,13367 97 Ave Surrey BC V3T 1A4,13367,97.0 ave,Surrey,BC,V3T1A4,Surrey,5915004,-122.85248,49.17899700
8585001,A J Elliott Elementary,PO Box 149 Sointula BC V0N 3E0,,,Sointula,BC,V0N3E0,Mount Waddington A,5943037,-127.0122650,50.62646400
3636178,A J McLellan Elementary,16545 61 Ave Surrey BC V3S 5V4,16545,61.0 ave,Surrey,BC,V3S5V4,Surrey,5915004,-122.7635,49.11342800
8389002,A L Fortune Secondary,500 Bass Ave Enderby BC V0E 1V2,500,bass ave,Enderby,BC,V0E1V2,Enderby,5937033,-119.1364600,50.55900300
2323031,A S Matheson Elementary,2090 Gordon Dr Kelowna BC V1Y 3H9,2090,gordon dr,Kelowna,BC,V1Y3H9,..,..,..,..
2325033,A S Matheson StrongStart Centre,2090 Gordon Dr Kelowna BC V1Y 3H9,2090,gordon dr,Kelowna,BC,V1Y3H9,..,..,..,..
7025172,A W Neill StrongStart Centre,5055 Compton Rd Port Alberni BC V9Y 7B5,5055,compton rd,Port Alberni,BC,V9Y7B5,Port Alberni,5923008,-124.8173100,49.2693680
7070028,A W Neill Elementary,5055 Compton Rd Port Alberni BC V9Y 7B5,5055,compton rd,Port Alberni,BC,V9Y7B5,Port Alberni,5923008,-124.8173100,49.2693680
3838064,A.R. MacNeill Secondary,6611 No. 4 Rd Richmond BC V6Y 2T2,6611,no 4 rd,Richmond,BC,V6Y2T2,..,..,..,..
8797074,Aatse Davie School,PO Box 79 Fort Ware BC V0J 3B0,,,Fort Ware,BC,V0J3B0,..,..,..,..
3496069,Abbotsford Christian School,35011 Old Clayburn Rd Abbotsford BC V2S 7L7,35011,old clayburn rd,Abbotsford,BC,V2S7L7,Abbotsford,5909052,-122.2544870,49.06182700
3434025,Abbotsford Middle School,33231 Bevan Ave Abbotsford BC V2S 0A9,33231,bevan ave,Abbotsford,BC,V2S0A9,Abbotsford,5909052,-122.3034990,49.04197700
3434022,Abbotsford Senior Secondary School,33355 Bevan Ave Abbotsford BC V2S 0E7,33355,bevan ave,Abbotsford,BC,V2S0E7,Abbotsford,5909052,-122.3045300,49.0419870
3434020,Abbotsford Traditional Middle School,2272 Windsor St Abbotsford BC V2T 6M1,2272,windsor st,Abbotsford,BC,V2T6M1,Abbotsford,5909052,-122.3553380,49.04367900
3434061,Abbotsford Traditional Senior Secondary,2272 Windsor St Abbotsford BC V2T 6M1,2272,windsor st,Abbotsford,BC,V2T6M1,Abbotsford,5909052,-122.3553380,49.04367900
3499101,Abbotsford Virtual School,33952 Pine St Abbotsford BC V2S 2P3,33952,pine st,Abbotsford,BC,V2S2P3,Abbotsford,5909052,-122.2839700,49.05127200
3434026,Aberdeen Elementary,2975 Bradner Rd Abbotsford BC V4X 1K6,2975,bradner rd,Abbotsford,BC,V4X1K6,Abbotsford,5909052,-122.4262010,49.05617500
7324071,Aberdeen Elementary,2191 Van Horne Dr Kamloops BC V1S 1L9,2191,van horne dr,Kamloops,BC,V1S1L9,Kamloops,5933042,-120.35857,50.64164400
2396689,Aberdeen Hall Preparatory School,950 Academy Way Kelowna BC V1V 3A4,950,academy way,Kelowna,BC,V1V3A4,Kelowna,5935010,-119.4010530,49.93490300
2396825,Aberdeen Hall Senior,890 Academy Way Kelowna BC V1V 3A4,890,academy way,Kelowna,BC,V1V3A4,..,..,..,..
886004,Adam Robertson Elementary,PO Box 1549 421 9 Ave n Creston BC V0B 1G0,421,9 ave n,Creston,BC,V0B1G0,Creston,5903004,-116.514814,49.09945900
3636153,Adams Road Elementary,18228 68 Ave Surrey BC V3S 9H5,18228,68.0 ave,Surrey,BC,V3S9H5,Surrey,5915004,-122.7174400,49.12593200
3939032,Admiral Seymour Elementary,1130 Keefer St Vancouver BC V6A 1Z3,1130,keefer st,Vancouver,BC,V6A1Z3,Vancouver,5915022,-123.0802600,49.27914300
3925416,Admiral Seymour StrongStart Centre,1130 Keefer St Vancouver BC V6A 1Z3,1130,keefer st,Vancouver,BC,V6A1Z3,Vancouver,5915022,-123.0802600,49.27914300
2395064,Adolescent Psychiatric Program,1940 Underhill St Kelowna BC V1X 5X7,1940,underhill st,Kelowna,BC,V1X5X7,..,..,..,..
3695058,Adolescent Psychiatric Unit Prog,14033 92 Ave Surrey BC V3V 0B7,14033,92.0 ave,Surrey,BC,V3V0B7,Surrey,5915004,-122.83238,49.17012700
2323000,Adult Education SD#23,1825 Richter St Kelowna BC V1Y 2M8,1825,richter st,Kelowna,BC,V1Y2M8,..,..,..,..
7979000,Adult Learning Centre,1033 Nagle St Duncan BC V9L 2E6,1033,nagle st,Duncan,BC,V9L2E6,Duncan,5919012,-123.7158140,48.78615600
3599201,Advance Alternate,26850 29 Ave Aldergrove BC V4W 3C1,26850,29.0 ave,Aldergrove,BC,V4W3C1,..,..,..,..
7899183,Agassiz Centre for Education,PO Box 69 Agassiz BC V0M 1A0,,,Agassiz,BC,V0M1A0,..,..,..,..
7896105,Agassiz Christian School,7571 Morrow Rd Agassiz BC V0M 1A2,7571,morrow rd,Agassiz,BC,V0M1A2,Kent,5909032,-121.7502800,49.23574700
7876003,Agassiz Elem-Secondary,PO Box 1100 Agassiz BC V0M 1A0,,,Agassiz,BC,V0M1A0,..,..,..,..
5050004,Agnes L Mathers Elementary Secondary,PO Box 227 Sandspit BC V0T 1T0,,,Sandspit,BC,V0T1T0,..,..,..,..
5025149,Agnes L Mathers StrongStart Centre,PO Box 227 Sandspit BC V0T 1T0,,,Sandspit,BC,V0T1T0,..,..,..,..
7171077,Airport Elementary,PO Box 40 Lazo BC V0R 2K0,,,Lazo,BC,V0R2K0,Comox,5926005,-124.9136110,49.7100920
4096747,Al-Hidayah School,7 - 6th St New Westminster BC V3L 2Y7,7,6th st,New Westminster,BC,V3L2Y7,New Westminster,5915029,-122.9074300,49.20291400
7070001,Alberni District Secondary,4000 Roger St Port Alberni BC V9Y 0B1,4000,roger st,Port Alberni,BC,V9Y0B1,Port Alberni,5923008,-124.79492,49.25389200
7070006,Alberni Elementary,4645 Helen St Port Alberni BC V9Y 6P6,4645,helen st,Port Alberni,BC,V9Y6P6,Port Alberni,5923008,-124.8075750,49.26065200
7575028,Albert McMahon Elementary,32865 Cherry Ave Mission BC V2V 2V1,32865,cherry ave,Mission,BC,V2V2V1,Mission,5909056,-122.3145400,49.1555890
4242005,Albion Elementary,10031 240th St Maple Ridge BC V2W 1G2,10031,240th st,Maple Ridge,BC,V2W1G2,Maple Ridge,5915075,-122.5581340,49.185119
3596573,Aldergrove Christian Academy,26245 28th Ave Aldergrove BC V4W 2W3,26245,28th ave,Aldergrove,BC,V4W2W3,Langley,5915001,-122.4964710,49.05296700
3535020,Aldergrove Community Secondary,26850 29 Ave Aldergrove BC V4W 3C1,26850,29.0 ave,Aldergrove,BC,V4W3C1,..,..,..,..
4343004,Alderson Elementary,825 Gauthier Ave Coquitlam BC V3K 7C4,825,gauthier ave,Coquitlam,BC,V3K7C4,Coquitlam,5915034,-122.87491,49.23875700
8585008,Alert Bay Elementary,PO Box 29 Alert Bay BC V0N 1A0,,,Alert Bay,BC,V0N1A0,..,..,..,..
7965025,Alex Aitken,2494 Roome Rd Duncan BC V9L 4L2,2494,roome rd,Duncan,BC,V9L4L2,North Cowichan,5919008,-123.69389,48.79578300
3535047,Alex Hope Elementary,21150 85 Ave Langley BC V1M 2M4,21150,85.0 ave,Langley,BC,V1M2M4,Langley,5915001,-122.6359010,49.15755300
3996870,Alexander Academy,688 Hastings St W Suite 200 Vancouver BC V6B 1P1,688,hastings st w,Vancouver,BC,V6B1P1,Vancouver,5915022,-123.1136770,49.28516500
3434021,Alexander Elementary,2250 Lobban Rd Abbotsford BC V2S 3W1,2250,lobban rd,Abbotsford,BC,V2S3W1,Abbotsford,5909052,-122.2882680,49.04255000
7965014,Alexander Elementary,2471 Beverly St Duncan BC V9L 3A3,2471,beverly st,Duncan,BC,V9L3A3,North Cowichan,5919008,-123.6924800,48.7848070
618008,Alexander Park Elementary,PO Box 464 Golden BC V0A 1H0,,,Golden,BC,V0A1H0,..,..,..,..
625029,Alexander Park StrongStart Centre,PO Box 464 Golden BC V0A 1H0,,,Golden,BC,V0A1H0,..,..,..,..
4242042,Alexander Robinson Elementary,11849 238B St Maple Ridge BC V4R 2T8,11849,238.0b st,Maple Ridge,BC,V4R2T8,Maple Ridge,5915075,-122.5613420,49.21735900
3425019,Alexander StrongStart Centre,2250 Lobban Rd Abbotsford BC V2S 3W1,2250,lobban rd,Abbotsford,BC,V2S3W1,Abbotsford,5909052,-122.2882680,49.04255000
2727071,Alexis Creek Elementary/Secondary,PO Box 199 Alexis Creek BC V0L 1A0,,,Alexis Creek,BC,V0L1A0,..,..,..,..
2225279,Alexis Park AM StrongStart Centre,4205 35 St Vernon BC V1T 6C4,4205,35.0 st,Vernon,BC,V1T6C4,Vernon,5937014,-119.2796970,50.27398800
2222020,Alexis Park Elementary,4205 35 St Vernon BC V1T 6C4,4205,35.0 st,Vernon,BC,V1T6C4,Vernon,5937014,-119.2796970,50.27398800
2225018,Alexis Park PM StrongStart Centre,4205 35 St Vernon BC V1T 6C4,4205,35.0 st,Vernon,BC,V1T6C4,Vernon,5937014,-119.2796970,50.27398800
3838020,Alfred B Dixon Elementary,9331 Diamond Rd Richmond BC V7E 1P5,9331,diamond rd,Richmond,BC,V7E1P5,..,..,..,..
3535038,Alice Brown Elementary,20011 44 Ave Langley BC V3A 6L8,20011,44.0 ave,Langley,BC,V3A6L8,Langley,5915002,-122.6680380,49.0830980
4242035,Alouette Elementary,22155 Isaac Cres Maple Ridge BC V2X 0V9,22155,isaac cres,Maple Ridge,BC,V2X0V9,Maple Ridge,5915075,-122.6088930,49.2295990
4141005,Alpha Secondary,4600 Parker St Burnaby BC V5C 3E2,4600,parker st,Burnaby,BC,V5C3E2,Burnaby,5915025,-122.9974800,49.2762300
